id	ratio	positive	negetive	num	라벨링	등락률
20131216	80.0	16	4	20	0	-3.624682360838088
20131217	63.64	21	12	33	1	7.964777871747675
20131220	72.5	29	11	40	1	3.229909598873393
20131224	83.33	20	4	24	0	-3.935195431809128
20131226	59.46	22	15	37	1	3.8936503548060086
20131230	52.17	12	11	23	0	-3.3730424307321636
20140107	50.0	14	14	28	0	-5.359792284866469
20140114	48.15	13	14	27	1	6.107087061496947
20140116	71.43	15	6	21	0	-2.57814587229495
20140117	83.33	20	4	24	0	-2.8429087252616667
20140121	85.71	6	1	7	1	2.7295870262115782
20140124	44.0	11	14	25	0	-6.342112769801274
20140128	95.83	23	1	24	1	3.8031995170540296
20140204	75.0	30	10	40	1	3.0588697402661165
20140205	81.58	31	7	38	0	-2.9680800381133885
20140207	47.06	8	9	17	1	5.326748813348036
20140212	42.11	40	55	95	1	14.909025884035945
20140221	70.59	24	10	34	0	-3.8403784067872966
20140224	78.12	25	7	32	1	3.4706226820222525
20140225	58.62	17	12	29	0	-4.191820102626019
20140226	44.0	11	14	25	0	-3.855393218603552
20140305	75.0	3	1	4	1	6.6173216943561695
20140306	85.0	17	3	20	0	-2.852399637790522
20140307	63.64	7	4	11	0	-2.9361503806120863
20140311	30.0	3	7	10	0	-5.583242170090354
20140312	88.89	24	3	27	1	2.862292408702742
20140313	83.78	31	6	37	0	-4.084272006675008
20140314	70.59	12	5	17	0	-7.542081684137273
20140318	35.71	10	18	28	1	2.9138948749180176
20140321	17.95	7	32	39	1	2.9818051768071885
20140325	7.69	1	12	13	0	-3.128850554479845
20140327	43.18	19	25	44	1	4.23448338395974
20140328	84.91	45	8	53	1	8.320647209777741
20140401	54.05	20	17	37	1	14.984721460471675
20140402	45.45	25	30	55	1	14.997785424687404
20140403	59.04	49	34	83	1	3.4278434509525084
20140407	42.0	21	29	50	0	-7.958317697658979
20140411	64.44	29	16	45	1	8.902168555938886
20140414	61.9	26	16	42	0	-3.2697855971035814
20140416	52.63	10	9	19	0	-4.517626577687509
20140417	57.14	8	6	14	1	2.974960495928042
20140422	52.94	9	8	17	0	-3.6577131953618087
20140424	33.33	9	18	27	0	-2.5233672768537043
20140508	16.67	5	25	30	0	-3.9574193944228
20140512	79.49	31	8	39	1	8.641228181934006
20140513	50.4	63	62	125	1	2.6092820076812573
20140520	50.0	6	6	12	1	3.530442880227876
20140523	77.08	37	11	48	0	-4.195932487682147
20140526	61.9	13	8	21	1	7.0551224182738315
20140530	76.19	16	5	21	0	-2.7969917247277207
20140605	64.86	24	13	37	1	6.0903681078519165
20140610	89.47	51	6	57	1	5.93977659057795
20140616	79.49	31	8	39	1	4.183744316782009
20140619	79.1	53	14	67	1	3.807688189313631
20140620	87.5	35	5	40	1	4.037299114971221
20140624	87.5	14	2	16	1	3.298783939411684
20140626	34.21	13	25	38	1	7.6784343821949355
20140627	67.65	23	11	34	1	3.169879904493781
20140701	30.43	7	16	23	1	13.030220435419574
20140703	73.33	44	16	60	1	5.820939916716241
20140704	72.0	36	14	50	1	14.999859459763329
20140708	68.0	34	16	50	0	-2.947060917381645
20140710	76.74	33	10	43	0	-3.016217981734357
20140724	30.0	6	14	20	1	6.957904300423985
20140729	54.84	17	14	31	1	6.41353098610483
20140801	64.91	37	20	57	1	11.052725013314397
20140805	55.88	19	15	34	1	14.418541411732711
