id	ratio	positive	negetive	num
2019.07.17	0.0	0	6	6
2019.07.16	0.0	0	0	0
2019.07.13	100.0	1	0	1
2019.07.12	100.0	1	0	1
2019.07.11	50.0	2	2	4
2019.07.10	16.67	1	5	6
2019.07.09	0.0	0	1	1
2019.07.08	0.0	0	2	2
2019.07.07	100.0	1	0	1
2019.07.05	20.0	1	4	5
2019.07.04	33.33	1	2	3
2019.07.03	40.0	2	3	5
2019.07.02	16.67	1	5	6
2019.07.01	0.0	0	1	1
2019.06.30	0.0	0	0	0
2019.06.28	33.33	2	4	6
2019.06.27	0.0	0	2	2
2019.06.26	0.0	0	3	3
2019.06.25	33.33	1	2	3
2019.06.24	0.0	0	2	2
2019.06.21	20.0	1	4	5
2019.06.20	0.0	0	5	5
2019.06.19	0.0	0	2	2
2019.06.18	50.0	5	5	10
2019.06.17	25.0	1	3	4
2019.06.16	0.0	0	1	1
2019.06.15	0.0	0	1	1
2019.06.14	0.0	0	3	3
2019.06.13	0.0	0	4	4
2019.06.12	0.0	0	1	1
2019.06.11	50.0	1	1	2
2019.06.10	25.0	1	3	4
2019.06.07	100.0	2	0	2
2019.06.06	0.0	0	0	0
2019.06.05	50.0	1	1	2
2019.06.04	50.0	1	1	2
2019.06.03	50.0	1	1	2
2019.05.31	0.0	0	0	0
2019.05.29	25.0	1	3	4
2019.05.28	100.0	2	0	2
2019.05.27	17.65	3	14	17
2019.05.26	66.67	2	1	3
2019.05.25	0.0	0	2	2
2019.05.24	0.0	0	1	1
2019.05.23	50.0	3	3	6
2019.05.22	0.0	0	10	10
2019.05.21	0.0	0	5	5
2019.05.20	33.33	1	2	3
2019.05.17	0.0	0	2	2
2019.05.16	33.33	1	2	3
2019.05.15	0.0	0	1	1
2019.05.14	0.0	0	1	1
2019.05.13	42.86	3	4	7
2019.05.12	0.0	0	1	1
2019.05.11	0.0	0	1	1
2019.05.10	21.05	4	15	19
2019.05.09	37.5	3	5	8
2019.05.08	28.57	2	5	7
2019.05.07	0.0	0	3	3
2019.05.06	33.33	1	2	3
2019.05.04	0.0	0	0	0
2019.05.03	0.0	0	7	7
2019.05.02	27.27	3	8	11
2019.05.01	0.0	0	5	5
2019.04.30	54.55	6	5	11
2019.04.29	30.0	3	7	10
2019.04.28	33.33	1	2	3
2019.04.27	16.67	1	5	6
2019.04.26	6.67	1	14	15
2019.04.25	29.27	12	29	41
2019.04.24	20.0	3	12	15
2019.04.23	33.33	2	4	6
2019.04.22	75.0	3	1	4
2019.04.19	0.0	0	5	5
2019.04.18	0.0	0	3	3
2019.04.17	33.33	2	4	6
2019.04.16	0.0	0	2	2
2019.04.15	36.36	4	7	11
2019.04.14	0.0	0	0	0
2019.04.12	25.0	1	3	4
2019.04.11	33.33	2	4	6
2019.04.10	50.0	6	6	12
2019.04.09	50.0	1	1	2
2019.04.08	11.11	1	8	9
2019.04.07	0.0	0	2	2
2019.04.05	0.0	0	2	2
2019.04.04	44.44	4	5	9
2019.04.03	30.0	3	7	10
2019.04.02	20.0	1	4	5
2019.04.01	0.0	0	5	5
2019.03.31	0.0	0	1	1
2019.03.30	0.0	0	2	2
2019.03.29	25.0	1	3	4
2019.03.28	30.0	3	7	10
2019.03.27	30.0	3	7	10
2019.03.26	20.0	2	8	10
2019.03.25	18.75	3	13	16
2019.03.24	50.0	1	1	2
