id	ratio	positive	negetive	num	라벨링	등락률
20200814	38.1	8	13	21	0	-7.888040712468192
20200819	37.5	6	10	16	0	-3.901996370235935
20200916	30.77	4	9	13	0	-3.2019704433497536
20201014	21.43	3	11	14	0	-3.79746835443038
20201021	47.37	9	10	19	0	-3.3707865168539324
20201029	41.18	7	10	17	0	-3.7931034482758617
20201109	66.67	10	5	15	0	-3.0719482619240086
20201116	44.0	11	14	25	0	-3.360655737704918
20201124	50.0	11	11	22	0	-2.803738317757009
20201204	43.33	26	34	60	0	-4.15335463258786
20201218	38.89	7	11	18	0	-2.6143790849673203
20210127	52.17	12	11	23	0	-3.0303030303030303
20210128	27.27	6	16	22	0	-3.786057692307692
20210203	42.86	12	16	28	0	-3.0432136335970785
20210208	30.77	8	18	26	0	-5.442583732057416
20210219	45.0	9	11	20	0	-4.5825486503452595
20210222	25.81	8	23	31	0	-3.6184210526315774
20210223	17.39	4	19	23	0	-3.7542662116040963
20210225	26.67	8	22	30	0	-3.755215577190543
20210303	25.93	7	20	27	0	-2.53077975376197
20210305	12.5	2	14	16	0	-2.9202279202279198
20210406	33.33	7	14	21	0	-3.739930955120829
20210416	6.25	1	15	16	0	-3.1976744186046515
20210429	29.63	8	19	27	0	-13.235294117647062
20210430	17.14	6	29	35	0	-3.932203389830508
20210507	42.86	9	12	21	0	-4.964539007092199
